회사명 : (주)청명기연환경 / 2024/07/18  ~ 2025/08/25  / 장비투입현황,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
일자-No.	,출고창고명	,입고창고명	,품목명	,규격	,수량	,장비상태	,비고
2024/08/19 -16	,청명	,현장	,(O3) Serinus10i	,21-0356	,1,정상	,A-6	
2024/08/19 -16	,청명	,현장	,(PM-10) KMS-4200	,19P429	,1,정상	,A-6	
2024/08/19 -16	,청명	,현장	,"(NOx, SOx) BMW-5000	",853	,1,정상	,A-6	
2024/08/19 -16	,청명	,현장	,(Pb) T8400ME	,4211/TA3713	,1,정상	,A-6	
2024/08/19 -16	,청명	,현장	,(PM-2.5) PMS-204	,1708788	,1,정상	,A-6	
2024/08/19 -17	,청명	,현장	,"(NOx, SOx) BMW-5000	",848	,1,정상	,A-3	
2024/08/19 -17	,청명	,현장	,(PM-2.5) PMS-204	,1708789	,1,정상	,A-3	
2024/08/19 -17	,청명	,현장	,(PM-10) KMS-4200	,18P369	,1,정상	,A-3	
2024/08/19 -17	,청명	,현장	,"(NOx, SOx) BMW-5000	",1746	,1,정상	,A-2	
2024/08/19 -17	,청명	,현장	,(PM-10) KMS-4200	,22P616	,1,정상	,A-2	
2024/08/19 -17	,청명	,현장	,(PM-2.5) PMS-204	,1708791	,1,정상	,A-1	
2024/08/19 -17	,청명	,현장	,(PM-10) KMS-4200	,18P375	,1,정상	,A-1	
2024/08/19 -17	,청명	,현장	,"(NOx, SOx) BMW-5000	",1792	,1,정상	,A-1	
2024/08/19 -17	,청명	,현장	,(PM-2.5) KMS-4200	,20P564	,1,정상	,A-4	
2024/08/19 -17	,청명	,현장	,(PM-10) KMS-4200	,19P405	,1,정상	,A-4	
2024/08/19 -17	,청명	,현장	,"(NOx, SOx) BMW-5000	",1313	,1,정상	,A-4	
2024/08/19 -17	,청명	,현장	,(PM-2.5) PMS-204	,1708790	,1,정상	,A-2	
2024/08/19 -18	,현장	,청명	,(소음) SC-260	,T242073	,1,정상	,	
2024/08/19 -18	,현장	,청명	,(진동) TYPE3233	,150072	,1,정상	,	
2024/08/19 -18	,현장	,청명	,(소음계교정) AC-300	,629	,1,정상	,	
2024/08/19 -19	,청명	,현장	,(소음) SC-260	,T242086	,1,정상	,"화성동탄, 아산탕정	"
2024/08/19 -19	,청명	,현장	,(진동) TYPE3233	,150075	,1,정상	,	
2024/08/19 -19	,청명	,현장	,(소음계교정) AC-300	,633	,1,정상	,	
2024/08/19 -19	,청명	,현장	,(소음) SC-260	,T242074	,1,정상	,	
2024/08/19 -20	,현장	,청명	,BMW-5000	,718	,1,정상	,	
2024/08/19 -20	,현장	,청명	,KMS-4200	,18P372	,1,정상	,	
2024/08/19 -20	,현장	,청명	,KMS-4200	,18P367	,1,정상	,	
2024/08/19 -20	,현장	,청명	,KMS-4200	,18P355	,1,정상	,	
2024/08/19 -20	,현장	,청명	,KMS-4200	,22P617	,1,정상	,	
2024/08/19 -20	,현장	,청명	,KMS-4200	,18P366	,1,정상	,	
2024/08/19 -20	,현장	,청명	,BMW-5000	,855	,1,정상	,	
2024/08/19 -20	,현장	,청명	,BMW-5000	,1318	,1,정상	,	
2024/08/19 -20	,현장	,청명	,BMW-5000	,717	,1,정상	,	
2024/08/19 -20	,현장	,청명	,BMW-5000	,1628	,1,정상	,	
2024/08/19 -20	,현장	,청명	,BMW-5000	,851	,1,정상	,	
2024/08/19 -20	,현장	,청명	,KMS-4200	,20P557	,1,정상	,	
2024/08/19 -20	,현장	,청명	,KMS-4200	,20P556	,1,정상	,	
2024/08/19 -20	,현장	,청명	,KMS-4200	,18P354	,1,정상	,	
2024/08/19 -20	,현장	,청명	,KMS-4200	,20P558	,1,정상	,	
2024/08/19 -20	,현장	,청명	,KMS-4200	,19P404	,1,정상	,	
2024/08/19 -22	,청명	,현장	,(소음) SC-260	,T242073	,1,정상	,	
2024/08/19 -22	,청명	,현장	,(진동) TYPE3233	,150072	,1,정상	,	
2024/08/19 -22	,청명	,현장	,(소음계교정) AC-300	,629	,1,정상	,	
2024/08/19 -23	,현장	,청명	,(소음) SC-260	,T242060	,1,정상	,	
2024/08/19 -23	,현장	,청명	,(진동) TYPE3233	,150076	,1,정상	,	
2024/08/19 -23	,현장	,청명	,(소음계교정) AC-300	,630	,1,정상	,	
2024/08/19 -24	,현장	,청명	,(O3) Serinus10i	,21-1357	,1,정상	,	
2024/08/19 -24	,현장	,청명	,(CO) Serinus30i	,20-1509	,1,정상	,	
2024/08/19 -24	,현장	,청명	,(Pb) T8400ME	,TA3723	,1,정상	,	
2024/08/19 -24	,현장	,청명	,"(NOx, SOx) BMW-5000	",1792	,1,정상	,	
2024/08/19 -24	,현장	,청명	,(PM-2.5) PMS-204	,1708789	,1,정상	,	
2024/08/19 -24	,현장	,청명	,(PM-10) KMS-4200	,22P616	,1,정상	,	
2024/08/19 -24	,현장	,청명	,(벤젠) MP-Σ30KNⅡ	,770658	,1,정상	,	
2024/08/19 -24	,현장	,청명	,(PM-10) KMS-4200	,19P405	,1,정상	,	
2024/08/19 -24	,현장	,청명	,(PM-2.5) PMS-204	,1708791	,1,정상	,	
2024/08/19 -24	,현장	,청명	,"(NOx, SOx) BMW-5000	",848	,1,정상	,	
2024/08/19 -24	,현장	,청명	,(CO) Serinus 30 i	,18-0328	,1,정상	,	
2024/08/19 -24	,현장	,청명	,(O3) Serinus10	,17-0132	,1,정상	,	
2024/08/19 -24	,현장	,청명	,(Pb) T8400ME	,4159/TA3671	,1,정상	,	
2024/08/19 -25	,청명	,현장	,ProPlus	,17K100085	,1,정상	,	
2024/08/19 -26	,현장	,청명	,ProPlus	,17K100085	,1,정상	,	
2024/08/19 -28	,청명	,현장	,(소음) SC-260	,T242060	,1,정상	,	
2024/08/19 -28	,청명	,현장	,(진동) TYPE3233	,150076	,1,정상	,	
2024/08/19 -28	,청명	,현장	,(소음계교정) AC-300	,630	,1,정상	,	
2024/08/19 -29	,청명	,현장	,DO/pH METER	,838140(803F0016)	,1,정상	,"무주~설천,대전대덕	"
2024/08/19 -30	,현장	,청명	,DO/pH METER	,838140(803F0016)	,1,정상	,"무주~설천,대전대덕	"
2024/08/19 -31	,현장	,청명	,(소음) SC-260	,T242072	,1,정상	,	
2024/08/19 -31	,현장	,청명	,(진동) VM-1220E	,20E474	,1,정상	,	
2024/08/19 -31	,현장	,청명	,(소음계교정) NC-73	,10844967	,1,정상	,	
2024/08/19 -32	,청명	,현장	,(소음) SC-260	,T242072	,1,정상	,	
2024/08/19 -32	,청명	,현장	,(진동) VM-1220E	,20E474	,1,정상	,	
2024/08/19 -32	,청명	,현장	,(소음계교정) NC-73	,10844967	,1,정상	,	
2024/08/19 -33	,청명	,현장	,TYPE3233	,160096	,1,정상	,	
2024/08/19 -33	,청명	,현장	,AC-300	,627	,1,정상	,	
2024/08/19 -33	,청명	,현장	,SC-260	,T242071	,1,정상	,	
2024/08/19 -34	,현장	,청명	,TYPE3233	,160096	,1,정상	,	
2024/08/19 -34	,현장	,청명	,AC-300	,627	,1,정상	,	
2024/08/19 -34	,현장	,청명	,SC-260	,T242071	,1,정상	,	
2024/08/19 -35	,청명	,현장	,DO/pH METER	,838142(804F0013)	,1,정상	,	
2024/08/19 -35	,청명	,현장	,FP101 Flow Probe.	,1724002714	,1,정상	,	
2024/08/20 -9	,현장	,청명	,(PM-10) PMS-204	,1904004	,1,정상	,	
2024/08/20 -9	,현장	,청명	,(PM-2.5) PMS-204	,1501507	,1,정상	,	
2024/08/20 -9	,현장	,청명	,"(NOx, SOx) BMW-5000	",1848	,1,정상	,	
2024/08/20 -9	,현장	,청명	,(O3) Serinus10i	,20-1571	,1,정상	,	
2024/08/20 -9	,현장	,청명	,(CO) Serinus 30 i	,21-2173	,1,정상	,	
2024/08/20 -9	,현장	,청명	,(Pb) T8400ME	,4212/TA3714	,1,정상	,	
2024/08/20 -9	,현장	,청명	,(벤젠) MP-Σ30KNⅡ	,141411	,1,정상	,	
2024/08/20 -9	,현장	,청명	,(PM-10) PMS-204	,1904003	,1,정상	,	
2024/08/20 -9	,현장	,청명	,(PM-2.5) PMS-204	,1501519	,1,정상	,	
2024/08/20 -9	,현장	,청명	,"(NOx, SOx) BMW-5000	",1791	,1,정상	,	
2024/08/20 -9	,현장	,청명	,(O3) Serinus10i	,21-0322	,1,정상	,	
2024/08/20 -9	,현장	,청명	,(CO) Serinus 30 i	,18-0328	,1,정상	,	
2024/08/20 -9	,현장	,청명	,(Pb) T8400ME	,TA2999	,1,정상	,	
2024/08/20 -10	,청명	,현장	,ProPlus	,17K100085	,1,정상	,"홍릉천,양정역세권,다산지금	"
2024/08/20 -10	,청명	,현장	,FP101 Flow Probe.	,1829002045	,1,정상	,	
2024/08/20 -11	,현장	,청명	,ProPlus	,17K100085	,1,정상	,	
2024/08/20 -11	,현장	,청명	,FP101 Flow Probe.	,1829002045	,1,정상	,	
2024/08/20 -12	,현장	,청명	,DO/pH METER	,838140(803F0016)	,1,정상	,"경기고양,동두천국가산단	"
2024/08/20 -13	,청명	,현장	,DO/pH METER	,838140(803F0016)	,1,정상	,"경기고양,동두천국가산단	"
2024/08/20 -14	,청명	,업체	,AST-MC	,SDS-C0258	,1,	,	
2024/08/20 -14	,청명	,업체	,SGS-1	,SGS-C105	,1,	,	
2024/08/21 -1	,현장	,청명	,(CO) Serinus 30 i	,18-0310	,1,정상	,	
2024/08/21 -1	,현장	,청명	,(O3) Serinus10i	,17-0125	,1,정상	,	
2024/08/21 -1	,현장	,청명	,(PM-10) KMS-4200	,18P360	,1,정상	,	
2024/08/21 -1	,현장	,청명	,(PM-2.5) PMS-204	,1501490	,1,정상	,	
2024/08/21 -1	,현장	,청명	,"(NOx, SOx) BMW-5000	",1311	,1,정상	,	
2024/08/21 -1	,현장	,청명	,(Pb) T8400ME	,4162/TA3674	,1,정상	,	
2024/08/21 -1	,현장	,청명	,(벤젠) MP-Σ30KNⅡ	,850746	,1,정상	,	
2024/08/21 -1	,현장	,청명	,(CO) Serinus 30 i	,18-0159	,1,정상	,	
2024/08/21 -1	,현장	,청명	,(O3) Serinus10i	,21-0353	,1,정상	,	
2024/08/21 -1	,현장	,청명	,(PM-10) KMS-4200	,19P427	,1,정상	,	
2024/08/21 -1	,현장	,청명	,(PM-2.5) PMS-204	,1501517	,1,정상	,	
2024/08/21 -1	,현장	,청명	,"(NOx, SOx) BMW-5000	",1312	,1,정상	,	
2024/08/21 -1	,현장	,청명	,(Pb) T8400ME	,TA3209	,1,정상	,	
2024/08/21 -1	,현장	,청명	,(CO) Serinus 30 i	,20-2132	,1,정상	,	
2024/08/21 -1	,현장	,청명	,(O3) Serinus10i	,21-0356	,1,정상	,	
2024/08/21 -1	,현장	,청명	,(PM-10) KMS-4200	,19P429	,1,정상	,	
2024/08/21 -1	,현장	,청명	,"(NOx, SOx) BMW-5000	",853	,1,정상	,	
2024/08/21 -1	,현장	,청명	,(Pb) T8400ME	,4211/TA3713	,1,정상	,	
2024/08/21 -1	,현장	,청명	,(PM-2.5) PMS-204	,1708788	,1,정상	,	
2024/08/21 -2	,현장	,청명	,(소음) SC-260	,T246356	,1,정상	,	
2024/08/21 -2	,현장	,청명	,(진동) VM-1220E	,20E333	,1,정상	,	
2024/08/21 -2	,현장	,청명	,(소음계교정) CB006	,901671	,1,정상	,	
2024/08/21 -3	,현장	,청명	,(PM-10) KMS-4200	,18P368	,1,정상	,	
2024/08/21 -3	,현장	,청명	,(PM-2.5) PMS-204	,1501511	,1,정상	,	
2024/08/21 -3	,현장	,청명	,"(NOx, SOx) BMW-5000	",726	,1,정상	,	
2024/08/21 -3	,현장	,청명	,(CO) Serinus 30 i	,20-2171	,1,정상	,	
2024/08/21 -3	,현장	,청명	,(O3) Serinus10	,17-0133	,1,정상	,	
2024/08/21 -3	,현장	,청명	,(Pb) T8400ME	,TA3703	,1,정상	,	
2024/08/21 -3	,현장	,청명	,(벤젠) MP-Σ30KNⅡ	,141412	,1,정상	,	
2024/08/21 -3	,현장	,청명	,(PM-10) KMS-4200	,18P357	,1,정상	,	
2024/08/21 -3	,현장	,청명	,(PM-2.5) PMS-204	,1501514	,1,정상	,	
2024/08/21 -3	,현장	,청명	,"(NOx, SOx) BMW-5000	",858	,1,정상	,	
2024/08/21 -3	,현장	,청명	,(CO) Serinus30i	,20-2313	,1,정상	,	
2024/08/21 -3	,현장	,청명	,(O3) 49iQ	,1192754688	,1,정상	,	
2024/08/21 -3	,현장	,청명	,(Pb) T8400ME	,TA3268	,1,정상	,	
2024/08/21 -3	,현장	,청명	,(PM-10) KMS-4200	,18P356	,1,정상	,	
2024/08/21 -3	,현장	,청명	,(PM-2.5) PMS-204	,1501479	,1,정상	,	
2024/08/21 -3	,현장	,청명	,"(NOx, SOx) BMW-5000	",1626	,1,정상	,	
2024/08/21 -3	,현장	,청명	,(CO) Serinus 30 i	,21-1394	,1,정상	,	
2024/08/21 -3	,현장	,청명	,(O3) Serinus10i	,17-0130	,1,정상	,	
2024/08/21 -3	,현장	,청명	,(Pb) T8400ME	,TA3267	,1,정상	,	
2024/08/21 -7	,현장	,청명	,(소음) SC-260	,T242073	,1,정상	,	
2024/08/21 -7	,현장	,청명	,(진동) TYPE3233	,150072	,1,정상	,	
2024/08/21 -7	,현장	,청명	,(소음계교정) AC-300	,629	,1,정상	,	
2024/08/21 -9	,현장	,청명	,ProPlus	,19E102565	,1,정상	,"의성 황학산, 포항~영덕	"
2024/08/21 -9	,현장	,청명	,FP101 Flow Probe.	,1828001882	,1,정상	,"의성 황학산, 포항~영덕	"
2024/08/21 -10	,현장	,청명	,(소음) SC-260	,T242060	,1,정상	,	
2024/08/21 -10	,현장	,청명	,(진동) TYPE3233	,150076	,1,정상	,	
2024/08/21 -10	,현장	,청명	,(소음계교정) AC-300	,630	,1,정상	,	
2024/08/21 -11	,현장	,청명	,"(NOx, SOx) BMW-5000	",848	,1,정상	,	
2024/08/21 -11	,현장	,청명	,(PM-2.5) PMS-204	,1708789	,1,정상	,	
2024/08/21 -11	,현장	,청명	,(PM-10) KMS-4200	,18P369	,1,정상	,	
2024/08/21 -11	,현장	,청명	,"(NOx, SOx) BMW-5000	",1746	,1,정상	,	
2024/08/21 -11	,현장	,청명	,(PM-10) KMS-4200	,22P616	,1,정상	,	
2024/08/21 -11	,현장	,청명	,(PM-2.5) PMS-204	,1708791	,1,정상	,	
2024/08/21 -11	,현장	,청명	,(PM-10) KMS-4200	,18P375	,1,정상	,	
2024/08/21 -11	,현장	,청명	,"(NOx, SOx) BMW-5000	",1792	,1,정상	,	
2024/08/21 -11	,현장	,청명	,(PM-2.5) KMS-4200	,20P564	,1,정상	,	
2024/08/21 -11	,현장	,청명	,(PM-10) KMS-4200	,19P405	,1,정상	,	
2024/08/21 -11	,현장	,청명	,"(NOx, SOx) BMW-5000	",1313	,1,정상	,	
2024/08/21 -11	,현장	,청명	,(PM-2.5) PMS-204	,1708790	,1,정상	,	
2024/08/21 -15	,현장	,청명	,(소음) SC-260	,T242072	,1,정상	,	
2024/08/21 -15	,현장	,청명	,(진동) VM-1220E	,20E474	,1,정상	,	
2024/08/21 -15	,현장	,청명	,(소음계교정) NC-73	,10844967	,1,정상	,	
2024/08/21 -16	,현장	,청명	,"(NOx, SOx) BMW-5000	",1628	,1,정상	,	
2024/08/21 -16	,현장	,청명	,(PM-10) PMS-204	,1904005	,1,정상	,	
2024/08/21 -16	,현장	,청명	,(PM-10) KMS-4200	,18P355	,1,정상	,	
2024/08/21 -16	,현장	,청명	,"(NOx, SOx) BMW-5000	",717	,1,정상	,	
2024/08/21 -16	,현장	,청명	,"(NOx, SOx) BMW-5000	",1315	,1,정상	,	
2024/08/21 -16	,현장	,청명	,(PM-10) KMS-4200	,18P366	,1,정상	,	
2024/08/21 -16	,현장	,청명	,(PM-2.5) KMS-4200	,20P565	,1,정상	,	
2024/08/21 -16	,현장	,청명	,"(NOx, SOx) BMW-5000	",1318	,1,정상	,	
2024/08/21 -16	,현장	,청명	,(PM-2.5) KMS-4200	,20P556	,1,정상	,	
2024/08/21 -16	,현장	,청명	,(PM-10) KMS-4200	,18P361	,1,정상	,	
2024/08/21 -16	,현장	,청명	,(PM-2.5) KMS-4200	,20P557	,1,정상	,	
2024/08/21 -16	,현장	,청명	,(PM-10) KMS-4200	,22P617	,1,정상	,	
2024/08/21 -16	,현장	,청명	,"(NOx, SOx) BMW-5000	",851	,1,정상	,	
2024/08/21 -16	,현장	,청명	,"(NOx, SOx) BMW-5000	",718	,1,정상	,	
2024/08/21 -16	,현장	,청명	,(PM-2.5) KMS-4200	,20P558	,1,정상	,	
2024/08/21 -16	,현장	,청명	,(PM-10) KMS-4200	,18P372	,1,정상	,	
2024/08/21 -16	,현장	,청명	,(PM-2.5) PMS-204	,1708795	,1,정상	,	
2024/08/21 -16	,현장	,청명	,(PM-2.5) PMS-204	,1708793	,1,정상	,	
2024/08/21 -17	,현장	,청명	,TYPE3233	,160096	,1,정상	,	
2024/08/21 -17	,현장	,청명	,AC-300	,627	,1,정상	,	
2024/08/21 -17	,현장	,청명	,SC-260	,T242071	,1,정상	,	
2024/08/21 -18	,현장	,청명	,(PM-2.5) PMS-204	,1501512	,1,정상	,	
2024/08/21 -18	,현장	,청명	,(NO2) MEZUS-210	,K1614024	,1,정상	,	
2024/08/21 -18	,현장	,청명	,(PM-10) KMS-4200	,18P358	,1,정상	,	
2024/08/21 -18	,현장	,청명	,(PM-2.5) PMS-204	,1501481	,1,정상	,	
2024/08/21 -18	,현장	,청명	,(NO2) MEZUS-210	,K1612016	,1,정상	,	
2024/08/21 -18	,현장	,청명	,(PM-10) KMS-4200	,18P353	,1,정상	,	
2024/08/21 -18	,현장	,청명	,(PM-2.5) KMS-4200	,22P614	,1,정상	,	
2024/08/21 -18	,현장	,청명	,(NO2) MEZUS-210	,K1515021	,1,정상	,	
2024/08/21 -18	,현장	,청명	,(PM-10) PMS-204	,1904012	,1,정상	,	
2024/08/21 -18	,현장	,청명	,(PM-2.5) PMS-204	,1709798	,1,정상	,	
2024/08/21 -18	,현장	,청명	,(NO2) Serinus40	,21-0516	,1,정상	,	
2024/08/21 -18	,현장	,청명	,(PM-10) KMS-4200	,18P373	,1,정상	,	
2024/08/21 -18	,현장	,청명	,(PM-2.5) PMS-204	,1501489	,1,정상	,	
2024/08/21 -18	,현장	,청명	,(NO2) MEZUS-210	,K1614023	,1,정상	,	
2024/08/21 -18	,현장	,청명	,(PM-10) KMS-4200	,19P432	,1,정상	,	
2024/08/21 -19	,현장	,청명	,FP101 Flow Probe.	,1724002714	,1,정상	,	
2024/08/21 -19	,현장	,청명	,DO/pH METER	,838142(804F0013)	,1,정상	,	
2024/08/21 -20	,현장	,청명	,KMS-5100	,23KR1728	,1,정상	,	
2024/08/21 -20	,현장	,청명	,COS-100	,KM008W18CO77	,1,정상	,	
2024/08/21 -20	,현장	,청명	,KMS-5100	,23KR1730	,1,정상	,	
2024/08/21 -20	,현장	,청명	,악취샘플링 흡인박스	,흡인박스4	,1,정상	,	
2024/08/21 -20	,현장	,청명	,Kestrel5500	,2390486	,1,정상	,	
2024/08/21 -20	,현장	,청명	,악취샘플링 흡인박스	,흡인박스5	,1,정상	,	
2024/08/21 -20	,현장	,청명	,(VOCs) MP-Σ30KNⅡ	,770659	,1,정상	,	
2024/08/21 -20	,현장	,청명	,MP-Σ100KNⅡ	,950574	,1,정상	,	
2024/08/22 -3	,청명	,현장	,ProPlus	,19E102565	,1,정상	,	
2024/08/22 -3	,청명	,현장	,FP101 Flow Probe.	,1828001882	,1,정상	,	
2024/08/22 -5	,청명	,업체	,(NO2) Serinus40	,20-2180	,1,	,	
2024/08/22 -5	,청명	,업체	,(NO2) Serinus40	,21-0517	,1,	,	
2024/08/22 -5	,청명	,업체	,(CO) Serinus 30	,18-0147	,1,	,	
2024/08/22 -5	,청명	,업체	,(O3) Serinus10i	,17-0127	,1,	,	
2024/08/22 -5	,청명	,업체	,(O3) Serinus10	,17-0131	,1,	,	
2024/08/22 -5	,청명	,업체	,(O3) Serinus10i	,21-0524	,1,	,	
2024/08/22 -5	,청명	,업체	,(SO2) Serinus50	,17-1903	,1,	,	
2024/08/22 -5	,청명	,업체	,(SO2) Serinus50	,17-1912	,1,	,	
2024/08/22 -5	,청명	,업체	,(O3) Serinus10	,17-0134	,1,	,	
2024/08/22 -6	,청명	,업체	,(PM-2.5) BAM 1020	,X16838	,1,	,	
2024/08/22 -6	,청명	,업체	,(SO2) Serinus50	,17-0866	,1,	,	
2024/08/22 -6	,청명	,업체	,(PM-10) BAM 1020	,X17815	,1,	,	
2024/08/22 -6	,청명	,업체	,(O3) Serinus10i	,17-1391	,1,	,	
2024/08/22 -6	,청명	,업체	,(CO) Serinus 30 i	,18-0320	,1,	,	
2024/08/22 -6	,청명	,업체	,(NO2) Serinus 40	,18-0353	,1,	,	
2024/08/22 -11	,현장	,청명	,ProPlus	,19E102565	,1,정상	,	
2024/08/22 -11	,현장	,청명	,FP101 Flow Probe.	,1828001882	,1,정상	,	
2024/08/22 -12	,청명	,현장	,(소음) SC-260	,T242060	,1,정상	,	
2024/08/22 -12	,청명	,현장	,(진동) TYPE3233	,150076	,1,정상	,	
2024/08/22 -12	,청명	,현장	,(소음) SC-260	,T242059	,1,정상	,	
2024/08/22 -12	,청명	,현장	,(소음계교정) AC-300	,630	,1,정상	,	
2024/08/23 -1	,청명	,현장	,(소음) SC-260	,T242072	,1,정상	,	
2024/08/23 -1	,청명	,현장	,(진동) VM-1220E	,20E474	,1,정상	,	
2024/08/23 -1	,청명	,현장	,(소음계교정) NC-73	,10844967	,1,정상	,	
2024/08/23 -2	,청명	,현장	,(소음) SC-260	,T242073	,1,정상	,	
2024/08/23 -2	,청명	,현장	,(진동) TYPE3233	,150072	,1,정상	,	
2024/08/23 -2	,청명	,현장	,(소음계교정) AC-300	,629	,1,정상	,	
2024/08/23 -3	,청명	,현장	,AST-MC	,SDS-C0258	,1,정상	,	
2024/08/23 -3	,청명	,현장	,SGS-1	,SGS-C105	,1,정상	,	
2024/08/23 -3	,청명	,현장	,CUW2200H	,D454510538	,1,정상	,	
2024/08/23 -3	,청명	,현장	,BAROMEX	,829594	,1,정상	,	
2024/08/23 -3	,청명	,현장	,Optima 7	,314195	,1,정상	,	
2024/08/23 -4	,청명	,현장	,(소음) SC-260	,T246356	,1,	,N-1~8	
2024/08/23 -4	,청명	,현장	,(진동) VM-1220E	,20E333	,1,	,V-1~8	
2024/08/23 -4	,청명	,현장	,(소음계교정) CB006	,901671	,1,	,	
2024/08/23 -5	,현장	,청명	,(소음) SC-260	,T246356	,1,	,N-1~8	
2024/08/23 -5	,현장	,청명	,(진동) VM-1220E	,20E333	,1,	,V-1~8	
2024/08/23 -5	,현장	,청명	,(소음계교정) CB006	,901671	,1,	,	
2024/08/23 -6	,청명	,현장	,COS-100	,KM008W18CO77	,1,정상	,	
2024/08/23 -6	,청명	,현장	,Kestrel5500	,2390486	,1,정상	,	
2024/08/23 -7	,청명	,현장	,(소음) SC-260	,T242056	,1,정상	,	
2024/08/23 -7	,청명	,현장	,(소음계교정) AC-300	,624	,1,정상	,	
2024/08/23 -7	,청명	,현장	,(진동) TYPE3233	,140099	,1,정상	,	
2024/08/25 -1	,현장	,청명	,(소음) SC-260	,T242086	,1,정상	,	
2024/08/25 -1	,현장	,청명	,(진동) TYPE3233	,150075	,1,정상	,	
2024/08/25 -1	,현장	,청명	,(소음계교정) AC-300	,633	,1,정상	,	
2024/08/25 -1	,현장	,청명	,(소음) SC-260	,T242074	,1,정상	,	
2024/08/26 -1	,현장	,청명	,(PM-10) KMS-4200	,18P374	,1,정상	,A-22	
2024/08/26 -1	,현장	,청명	,"(NOx, SOx) BMW-5000	",1793	,1,정상	,A-22	
2024/08/26 -2	,현장	,청명	,COS-100	,KM008W18CO77	,1,정상	,	
2024/08/26 -2	,현장	,청명	,Kestrel5500	,2390486	,1,정상	,	
2024/08/26 -3	,현장	,청명	,(소음) SC-260	,T242060	,1,정상	,	
2024/08/26 -3	,현장	,청명	,(진동) TYPE3233	,150076	,1,정상	,	
2024/08/26 -3	,현장	,청명	,(소음) SC-260	,T242059	,1,정상	,	
2024/08/26 -3	,현장	,청명	,(소음계교정) AC-300	,630	,1,정상	,	
2024/08/26 -4	,현장	,청명	,(소음) SC-260	,T242073	,1,	,	
2024/08/26 -4	,현장	,청명	,(진동) TYPE3233	,150072	,1,	,	
2024/08/26 -4	,현장	,청명	,(소음계교정) AC-300	,629	,1,	,	
2024/08/26 -5	,청명	,현장	,(소음) SC-260	,T242073	,1,정상	,	
2024/08/26 -5	,청명	,현장	,(진동) TYPE3233	,150072	,1,정상	,	
2024/08/26 -5	,청명	,현장	,(소음계교정) AC-300	,629	,1,정상	,	
2024/08/26 -6	,청명	,현장	,(소음) SC-260	,T246356	,1,정상	,	
2024/08/26 -6	,청명	,현장	,(진동) VM-1220E	,20E333	,1,정상	,	
2024/08/26 -6	,청명	,현장	,(소음계교정) CB006	,901671	,1,정상	,	
2024/08/26 -7	,청명	,현장	,(PM-10) KMS-4200	,18P374	,1,정상	,A-5	
2024/08/26 -7	,청명	,현장	,(PM-2.5) KMS-4200	,20P556	,1,정상	,A-5	
2024/08/26 -7	,청명	,현장	,"(NOx, SOx) BMW-5000	",1313	,1,정상	,A-5	
2024/08/26 -7	,청명	,현장	,(O3) Serinus10i	,20-1384	,1,정상	,A-5	
2024/08/26 -7	,청명	,현장	,(CO) Serinus30i	,20-1503	,1,정상	,A-5	
2024/08/26 -7	,청명	,현장	,(Pb) T8400ME	,TA3703	,1,정상	,A-5	
2024/08/26 -7	,청명	,현장	,(VOCs) MP-Σ30KNⅡ	,770655	,1,정상	,"A-1,2,3,4,5,6,7	"
2024/08/26 -7	,청명	,현장	,(PM-10) KMS-4200	,18P369	,1,정상	,A-1	
2024/08/26 -7	,청명	,현장	,(PM-2.5) KMS-4200	,19P404	,1,정상	,A-1	
2024/08/26 -7	,청명	,현장	,"(NOx, SOx) BMW-5000	",724	,1,정상	,A-1	
2024/08/26 -7	,청명	,현장	,(CO) Serinus 30 i	,21-1394	,1,정상	,A-1	
2024/08/26 -7	,청명	,현장	,(O3) Serinus10	,17-0132	,1,정상	,A-1	
2024/08/26 -7	,청명	,현장	,(Pb) T8400ME	,TA2999	,1,정상	,A-1	
2024/08/26 -7	,청명	,현장	,(PM-10) KMS-4200	,18P371	,1,정상	,A-7	
2024/08/26 -7	,청명	,현장	,(PM-2.5) PMS-204	,1501515	,1,정상	,A-7	
2024/08/26 -7	,청명	,현장	,"(NOx, SOx) BMW-5000	",1500	,1,정상	,A-7	
2024/08/26 -7	,청명	,현장	,(O3) Serinus10	,17-0129	,1,정상	,A-7	
2024/08/26 -7	,청명	,현장	,(CO) Serinus30i	,20-1509	,1,정상	,A-7	
2024/08/26 -7	,청명	,현장	,(Pb) T8400ME	,4212/TA3714	,1,정상	,A-7	
2024/08/26 -7	,청명	,현장	,(PM-10) KMS-4200	,20P572	,1,정상	,A-3	
2024/08/26 -7	,청명	,현장	,(PM-2.5) PMS-204	,1501520	,1,정상	,A-3	
2024/08/26 -7	,청명	,현장	,"(NOx, SOx) BMW-5000	",856	,1,정상	,A-3	
2024/08/26 -7	,청명	,현장	,(CO) Serinus 30 i	,20-2132	,1,정상	,A-3	
2024/08/26 -7	,청명	,현장	,(O3) Serinus10i	,21-1357	,1,정상	,A-3	
2024/08/26 -7	,청명	,현장	,(Pb) T8400ME	,TA3267	,1,정상	,A-3	
2024/08/26 -7	,청명	,현장	,(PM-10) KMS-4200	,19P433	,1,정상	,A-4	
